order_id,order_date,region,channel,segment,units,unit_price,discount,revenue,cost
SO-101223,2025-07-23,South,Direct,SMB,51,121.75,0.0,6209.25,4132.1
SO-101244,2025-07-23,South,Direct,SMB,13,249.63,0.0,3245.19,1953.62
SO-101414,2025-07-23,West,Partner,Mid-Market,23,416.12,0.0,9570.76,6305.88
SO-101438,2025-07-23,South,Direct,SMB,4,54.25,0.15,184.45,126.97
SO-101750,2025-07-23,West,Direct,Enterprise,3,1902.75,0.15,4852.01,3833.83
SO-101962,2025-07-23,Midwest,Partner,Mid-Market,15,747.33,0.15,9528.46,6866.36
SO-102046,2025-07-23,South,Marketplace,SMB,2,98.63,0.0,197.26,140.09
SO-100077,2025-07-24,Northeast,Direct,SMB,36,185.05,0.1,5995.62,3720.02
SO-100176,2025-07-24,Midwest,Direct,SMB,28,221.83,0.05,5900.68,4083.92
SO-101179,2025-07-24,South,Direct,SMB,33,130.18,0.0,4295.94,2946.1
SO-101336,2025-07-24,West,Direct,SMB,9,63.02,0.1,510.46,378.7
SO-101605,2025-07-24,West,Direct,Enterprise,6,2565.06,0.0,15390.36,9639.77
SO-101870,2025-07-24,Northeast,Direct,Mid-Market,14,344.26,0.05,4578.66,2962.1
SO-101978,2025-07-24,West,Direct,SMB,54,62.37,0.1,3031.18,1921.66
SO-102303,2025-07-24,West,Partner,Mid-Market,2,684.85,0.05,1301.21,915.7
SO-102350,2025-07-24,South,Direct,SMB,54,148.87,0.05,7637.03,5224.51
SO-100338,2025-07-25,Midwest,Partner,SMB,40,65.77,0.1,2367.72,1770.19
SO-100720,2025-07-25,West,Direct,Enterprise,11,1236.1,0.05,12917.24,8312.19
SO-100722,2025-07-25,West,Direct,SMB,32,184.17,0.1,5304.1,3783.99
SO-101570,2025-07-25,Midwest,Direct,SMB,54,105.83,0.25,4286.11,3744.67
SO-101810,2025-07-25,Northeast,Direct,SMB,15,236.91,0.05,3375.97,2237.81
SO-101828,2025-07-25,West,Direct,Enterprise,10,1054.76,0.0,10547.6,7178.52
SO-101869,2025-07-25,South,Direct,SMB,32,174.3,0.0,5577.6,3869.73
SO-102287,2025-07-25,Midwest,Direct,Enterprise,4,1332.3,0.0,5329.2,3815.13
SO-100194,2025-07-26,West,Marketplace,SMB,11,200.43,0.05,2094.49,1578.85
SO-100906,2025-07-26,West,Marketplace,SMB,23,238.82,0.05,5218.22,3359.58
SO-101790,2025-07-26,Midwest,Direct,Enterprise,7,1928.96,0.0,13502.72,7609.48
SO-100177,2025-07-27,Northeast,Direct,Enterprise,4,2443.61,0.0,9774.44,6329.7
SO-100673,2025-07-27,West,Marketplace,SMB,2,62.16,0.1,111.89,89.11
SO-101123,2025-07-27,South,Partner,Enterprise,11,934.37,0.0,10278.07,5794.75
SO-101135,2025-07-27,Northeast,Direct,SMB,20,214.13,0.1,3854.34,2770.21
SO-101205,2025-07-27,Northeast,Direct,SMB,49,159.4,0.05,7420.07,4554.39
SO-101418,2025-07-27,West,Partner,SMB,8,48.18,0.0,385.44,249.12
SO-101694,2025-07-27,Midwest,Marketplace,Mid-Market,16,860.6,0.15,11704.16,8710.73
SO-101868,2025-07-27,Midwest,Marketplace,Mid-Market,12,513.71,0.05,5856.29,3942.99
SO-102197,2025-07-27,South,Direct,SMB,28,181.6,0.0,5084.8,3657.3
SO-100413,2025-07-28,Northeast,Marketplace,Mid-Market,21,830.82,0.0,17447.22,10738.95
SO-100450,2025-07-28,South,Marketplace,Enterprise,4,1151.71,0.05,4376.5,2664.66
SO-100529,2025-07-28,West,Direct,SMB,34,220.9,0.25,5632.95,4245.28
SO-100752,2025-07-28,Midwest,Partner,SMB,53,148.97,0.05,7500.64,5093.73
SO-101579,2025-07-28,West,Direct,SMB,17,172.8,0.0,2937.6,1775.55
SO-101852,2025-07-28,Midwest,Direct,Mid-Market,13,674.05,0.15,7448.25,6162.17
SO-102194,2025-07-28,Northeast,Direct,Mid-Market,13,836.73,0.0,10877.49,7487.32
SO-100249,2025-07-29,West,Direct,Mid-Market,20,433.83,0.1,7808.94,5541.58
SO-100494,2025-07-29,Northeast,Partner,Mid-Market,29,875.52,0.0,25390.08,15567.4
SO-100567,2025-07-29,Midwest,Partner,Mid-Market,6,887.06,0.0,5322.36,3592.57
SO-100767,2025-07-29,Northeast,Partner,Mid-Market,3,863.86,0.0,2591.58,1453.57
SO-100899,2025-07-29,West,Direct,SMB,35,213.05,0.0,7456.75,4270.82
SO-100925,2025-07-29,West,Partner,SMB,22,109.64,0.0,2412.08,1714.63
SO-101349,2025-07-29,Northeast,Direct,Enterprise,10,2480.48,0.05,23564.56,17132.52
SO-102076,2025-07-29,Northeast,Marketplace,SMB,53,271.77,0.05,13683.62,9555.52
SO-102157,2025-07-29,South,Direct,SMB,57,75.18,0.0,4285.26,2485.48
SO-102296,2025-07-29,Midwest,Partner,Enterprise,6,1962.88,0.0,11777.28,7559.18
SO-102342,2025-07-29,West,Partner,Mid-Market,11,404.64,0.0,4451.04,2543.6
SO-100716,2025-07-30,Northeast,Direct,Mid-Market,11,899.04,0.0,9889.44,6058.61
SO-100791,2025-07-30,Northeast,Direct,Mid-Market,4,580.59,0.1,2090.12,1585.15
SO-100821,2025-07-30,South,Marketplace,Mid-Market,11,524.43,0.1,5191.86,3454.98
SO-100932,2025-07-30,Northeast,Direct,SMB,19,154.4,0.0,2933.6,1659.55
SO-101815,2025-07-30,South,Partner,Mid-Market,28,908.07,0.05,24154.66,15925.27
SO-102381,2025-07-30,West,Partner,SMB,50,204.45,0.05,9711.38,6373.56
SO-100188,2025-07-31,Midwest,Marketplace,Mid-Market,11,798.73,0.05,8346.73,5997.12
SO-100212,2025-07-31,West,Direct,SMB,6,209.35,0.0,1256.1,723.26
SO-100827,2025-07-31,Northeast,Partner,SMB,37,151.62,0.0,5609.94,3981.12
SO-101156,2025-07-31,Northeast,Direct,SMB,45,54.28,0.0,2442.6,1587.6
SO-101353,2025-07-31,West,Marketplace,Enterprise,3,1319.06,0.1,3561.46,2431.61
SO-101469,2025-07-31,South,Partner,SMB,2,186.83,0.0,373.66,234.12
SO-101591,2025-07-31,West,Partner,Mid-Market,22,631.86,0.0,13900.92,9825.05
SO-101783,2025-07-31,Midwest,Partner,Enterprise,6,955.31,0.05,5445.27,3783.08
SO-102174,2025-07-31,Northeast,Partner,Mid-Market,22,817.02,0.05,17075.72,12624.35
SO-100441,2025-08-01,Midwest,Partner,SMB,23,64.44,0.1,1333.91,1000.17
SO-100623,2025-08-01,Midwest,Partner,Enterprise,8,1191.72,0.0,9533.76,6123.66
SO-101216,2025-08-01,Midwest,Partner,SMB,36,217.07,0.0,7814.52,4998.37
SO-101370,2025-08-01,West,Direct,Mid-Market,22,520.66,0.0,11454.52,7131.11
SO-101446,2025-08-01,Midwest,Partner,Mid-Market,15,856.24,0.1,11559.24,7596.17
SO-101763,2025-08-01,West,Direct,SMB,9,140.11,0.15,1071.84,786.28
SO-101853,2025-08-01,Midwest,Partner,SMB,30,68.17,0.05,1942.85,1215.58
SO-102167,2025-08-01,South,Partner,Enterprise,8,1285.73,0.0,10285.84,6445.85
SO-100341,2025-08-02,West,Marketplace,Mid-Market,9,675.83,0.0,6082.47,3463.5
SO-100558,2025-08-02,Northeast,Direct,Enterprise,3,2597.41,0.0,7792.23,4711.24
SO-100614,2025-08-02,Midwest,Marketplace,Mid-Market,11,944.72,0.05,9872.32,7433.59
SO-100661,2025-08-02,Northeast,Partner,SMB,52,124.75,0.0,6487.0,3990.81
SO-101268,2025-08-02,West,Direct,Enterprise,3,1268.46,0.05,3615.11,2186.8
SO-101566,2025-08-02,Midwest,Direct,Enterprise,10,2427.31,0.15,20632.13,14539.46
SO-101984,2025-08-02,South,Direct,SMB,16,181.4,0.0,2902.4,1714.97
SO-102087,2025-08-02,South,Marketplace,Mid-Market,25,355.82,0.0,8895.5,5018.4
SO-102190,2025-08-02,South,Partner,SMB,15,191.94,0.05,2735.14,1845.94
SO-102385,2025-08-02,Midwest,Direct,SMB,7,130.67,0.1,823.22,608.43
SO-100397,2025-08-03,West,Marketplace,Mid-Market,6,563.86,0.0,3383.16,2096.53
SO-100599,2025-08-03,Northeast,Partner,Enterprise,1,2367.2,0.05,2248.84,1306.15
SO-100774,2025-08-03,West,Partner,Enterprise,4,2528.71,0.0,10114.84,6741.3
SO-100782,2025-08-03,West,Partner,SMB,33,68.02,0.0,2244.66,1315.82
SO-100919,2025-08-03,Northeast,Partner,Mid-Market,23,816.33,0.0,18775.59,12648.76
SO-101140,2025-08-03,Midwest,Partner,Enterprise,6,2492.63,0.05,14207.99,10649.08
SO-101527,2025-08-03,Northeast,Direct,Mid-Market,13,352.22,0.0,4578.86,2522.15
SO-101691,2025-08-03,Northeast,Direct,Enterprise,3,965.84,0.0,2897.52,2073.36
SO-101806,2025-08-03,Northeast,Direct,Enterprise,6,1668.01,0.0,10008.06,6734.98
SO-101826,2025-08-03,South,Direct,Mid-Market,4,938.44,0.0,3753.76,2361.79
SO-102247,2025-08-03,Midwest,Direct,SMB,34,220.16,0.1,6736.9,4427.83
SO-100208,2025-08-04,West,Direct,SMB,59,282.28,0.0,16654.52,11628.63
SO-100339,2025-08-04,Northeast,Partner,SMB,31,212.41,0.0,6584.71,4590.17
SO-100569,2025-08-04,Midwest,Partner,SMB,31,193.5,0.15,5098.72,3887.53
SO-100704,2025-08-04,West,Marketplace,Enterprise,3,2556.14,0.0,7668.42,4423.34
SO-101321,2025-08-04,Northeast,Direct,Mid-Market,25,670.75,0.1,15091.88,10856.68
SO-101818,2025-08-04,West,Marketplace,SMB,60,290.03,0.0,17401.8,12363.12
SO-102082,2025-08-04,West,Marketplace,SMB,41,74.77,0.0,3065.57,2180.07
SO-102330,2025-08-04,Northeast,Marketplace,SMB,8,67.96,0.0,543.68,321.52
SO-100264,2025-08-05,Midwest,Partner,SMB,1,137.93,0.05,131.03,77.49
SO-100300,2025-08-05,Midwest,Direct,SMB,23,186.23,0.0,4283.29,2695.87
SO-100375,2025-08-05,Northeast,Direct,Mid-Market,23,690.75,0.05,15092.89,10513.41
SO-100559,2025-08-05,Northeast,Direct,Enterprise,10,2292.99,0.1,20636.91,13598.35
SO-100939,2025-08-05,South,Direct,Mid-Market,16,501.33,0.0,8021.28,5229.82
SO-101198,2025-08-05,South,Marketplace,SMB,54,292.57,0.1,14218.9,10582.13
SO-101371,2025-08-05,Midwest,Direct,Mid-Market,9,645.48,0.0,5809.32,3234.57
SO-101664,2025-08-05,Northeast,Direct,SMB,16,280.14,0.05,4258.13,2527.69
SO-101710,2025-08-05,West,Marketplace,SMB,25,228.41,0.05,5424.74,3403.82
SO-101748,2025-08-05,South,Marketplace,SMB,45,158.11,0.0,7114.95,5023.41
SO-102378,2025-08-05,South,Direct,SMB,43,131.72,0.0,5663.96,3708.45
SO-100317,2025-08-06,Northeast,Direct,Mid-Market,12,755.72,0.1,8161.78,6267.32
SO-100431,2025-08-06,Midwest,Marketplace,Enterprise,1,2470.55,0.0,2470.55,1426.06
SO-100622,2025-08-06,South,Marketplace,SMB,4,169.54,0.0,678.16,473.2
SO-100859,2025-08-06,Northeast,Partner,Mid-Market,25,916.45,0.25,17183.44,12922.32
SO-100885,2025-08-06,Northeast,Direct,SMB,42,108.92,0.25,3430.98,2924.61
SO-101250,2025-08-06,Midwest,Marketplace,Enterprise,11,2549.26,0.0,28041.86,15484.08
SO-101417,2025-08-06,Midwest,Partner,SMB,44,183.58,0.05,7673.64,5755.9
SO-101894,2025-08-06,West,Direct,Enterprise,8,1412.39,0.0,11299.12,7250.96
SO-102302,2025-08-06,Northeast,Partner,SMB,46,239.11,0.1,9899.15,6761.09
SO-100109,2025-08-07,Midwest,Partner,SMB,5,112.55,0.0,562.75,318.74
SO-100282,2025-08-07,West,Partner,SMB,1,51.52,0.0,51.52,36.18
SO-100828,2025-08-07,South,Partner,Mid-Market,14,518.71,0.0,7261.94,4545.01
SO-101384,2025-08-07,West,Partner,Enterprise,3,1335.24,0.0,4005.72,2593.83
SO-101439,2025-08-07,Northeast,Partner,SMB,6,274.87,0.25,1236.91,996.08
SO-101768,2025-08-07,West,Marketplace,Mid-Market,20,503.04,0.05,9557.76,6371.96
SO-102103,2025-08-07,Midwest,Direct,Enterprise,8,2171.42,0.0,17371.36,10444.8
SO-101024,2025-08-08,Midwest,Partner,Mid-Market,23,451.04,0.05,9855.22,5835.14
SO-101293,2025-08-08,West,Direct,SMB,18,298.49,0.1,4835.54,3419.87
SO-101737,2025-08-08,Northeast,Direct,SMB,25,123.33,0.05,2929.09,2010.41
SO-101754,2025-08-08,West,Direct,SMB,18,117.79,0.0,2120.22,1406.7
SO-101862,2025-08-08,South,Marketplace,SMB,32,124.6,0.05,3787.84,2219.77
SO-101930,2025-08-08,West,Partner,SMB,2,77.96,0.15,132.53,110.31
SO-101951,2025-08-08,Midwest,Partner,Mid-Market,3,460.17,0.0,1380.51,831.42
SO-102150,2025-08-08,Northeast,Marketplace,SMB,35,210.96,0.1,6645.24,5242.51
SO-102169,2025-08-08,Midwest,Marketplace,Mid-Market,23,599.85,0.05,13106.72,9749.37
SO-102200,2025-08-08,West,Marketplace,Enterprise,6,1815.05,0.15,9256.75,7207.06
SO-102349,2025-08-08,West,Partner,Enterprise,12,1953.66,0.05,22271.72,14104.65
SO-100106,2025-08-09,Northeast,Marketplace,SMB,9,281.67,0.0,2535.03,1740.14
SO-100793,2025-08-09,South,Marketplace,Mid-Market,12,941.63,0.0,11299.56,7832.71
SO-100891,2025-08-09,West,Marketplace,Mid-Market,17,938.48,0.1,14358.74,9700.3
SO-100917,2025-08-09,South,Partner,Enterprise,2,1766.49,0.1,3179.68,2268.82
SO-101395,2025-08-09,Northeast,Direct,Enterprise,5,2255.34,0.0,11276.7,6891.47
SO-101483,2025-08-09,Northeast,Direct,Mid-Market,5,723.74,0.0,3618.7,2594.04
SO-101649,2025-08-09,Northeast,Partner,SMB,26,162.82,0.15,3598.32,2342.24
SO-102019,2025-08-09,Northeast,Direct,Enterprise,8,1997.57,0.05,15181.53,9508.16
SO-102301,2025-08-09,Northeast,Direct,Mid-Market,11,413.39,0.0,4547.29,2536.61
SO-102393,2025-08-09,West,Marketplace,SMB,40,76.3,0.0,3052.0,2048.3
SO-100051,2025-08-10,Northeast,Marketplace,SMB,35,257.83,0.0,9024.05,5740.53
SO-100682,2025-08-10,West,Direct,Mid-Market,5,764.91,0.0,3824.55,2211.41
SO-100888,2025-08-10,Midwest,Partner,Mid-Market,10,377.6,0.0,3776.0,2267.34
SO-101180,2025-08-10,South,Marketplace,Enterprise,2,1443.28,0.15,2453.58,1976.01
SO-101224,2025-08-10,West,Partner,SMB,58,98.56,0.0,5716.48,3911.35
SO-101681,2025-08-10,South,Direct,SMB,25,146.72,0.15,3117.8,2202.75
SO-101778,2025-08-10,South,Partner,SMB,43,103.58,0.0,4453.94,2523.39
SO-101915,2025-08-10,South,Partner,Mid-Market,10,431.41,0.0,4314.1,2645.3
SO-101917,2025-08-10,Midwest,Direct,Mid-Market,4,535.26,0.0,2141.04,1334.0
SO-101967,2025-08-10,Midwest,Direct,SMB,35,142.45,0.0,4985.75,2972.34
SO-102139,2025-08-10,South,Direct,SMB,32,223.73,0.0,7159.36,4518.11
SO-102177,2025-08-10,Northeast,Marketplace,Mid-Market,5,366.2,0.25,1373.25,1189.12
SO-102212,2025-08-10,South,Marketplace,SMB,21,147.55,0.0,3098.55,2203.25
SO-100175,2025-08-11,Midwest,Direct,Mid-Market,5,721.93,0.0,3609.65,2111.99
SO-100388,2025-08-11,South,Direct,SMB,60,120.89,0.0,7253.4,4126.93
SO-100581,2025-08-11,Midwest,Marketplace,Enterprise,4,2487.1,0.0,9948.4,6892.16
SO-100652,2025-08-11,Midwest,Direct,Mid-Market,25,830.0,0.0,20750.0,12996.02
SO-101029,2025-08-11,West,Direct,SMB,57,159.57,0.0,9095.49,5114.52
SO-101097,2025-08-11,West,Direct,Mid-Market,16,738.95,0.25,8867.4,7197.81
SO-101454,2025-08-11,Northeast,Marketplace,SMB,44,270.99,0.1,10731.2,7072.3
SO-100570,2025-08-12,West,Direct,Mid-Market,27,623.47,0.0,16833.69,11192.95
SO-100592,2025-08-12,West,Direct,Mid-Market,6,568.13,0.0,3408.78,2433.18
SO-100741,2025-08-12,Midwest,Partner,SMB,46,287.96,0.0,13246.16,7512.2
SO-100817,2025-08-12,West,Partner,Mid-Market,11,438.2,0.15,4097.17,3302.92
SO-100977,2025-08-12,West,Partner,SMB,17,226.09,0.15,3267.0,2568.76
SO-101173,2025-08-12,South,Direct,Mid-Market,24,592.22,0.0,14213.28,9698.57
SO-101314,2025-08-12,South,Direct,Mid-Market,22,630.43,0.0,13869.46,8541.71
SO-101339,2025-08-12,Midwest,Partner,SMB,4,97.28,0.0,389.12,260.08
SO-101342,2025-08-12,West,Direct,Mid-Market,15,529.52,0.0,7942.8,5230.58
SO-101421,2025-08-12,Midwest,Direct,Mid-Market,6,658.24,0.05,3751.97,2361.61
SO-100426,2025-08-13,Midwest,Partner,Mid-Market,24,451.9,0.25,8134.2,7091.11
SO-101284,2025-08-13,Midwest,Direct,Mid-Market,16,860.82,0.15,11707.15,7631.28
SO-100238,2025-08-14,Midwest,Direct,SMB,7,165.03,0.0,1155.21,711.97
SO-100239,2025-08-14,South,Marketplace,Mid-Market,6,896.01,0.15,4569.65,3384.46
SO-100544,2025-08-14,South,Partner,Enterprise,4,1015.44,0.0,4061.76,2557.93
SO-100735,2025-08-14,Northeast,Marketplace,SMB,24,162.68,0.0,3904.32,2469.1
SO-101317,2025-08-14,South,Partner,SMB,36,251.43,0.05,8598.91,5356.17
SO-101363,2025-08-14,West,Direct,SMB,44,276.73,0.1,10958.51,8101.47
SO-101397,2025-08-14,Midwest,Partner,Mid-Market,18,400.45,0.0,7208.1,4385.76
SO-101996,2025-08-14,South,Partner,SMB,29,203.72,0.0,5907.88,3496.65
SO-102067,2025-08-14,South,Marketplace,SMB,53,195.28,0.1,9314.86,5879.25
SO-100132,2025-08-15,Northeast,Marketplace,Mid-Market,23,345.68,0.05,7553.11,4484.01
SO-100841,2025-08-15,Northeast,Partner,SMB,40,215.57,0.0,8622.8,5526.99
SO-100909,2025-08-15,West,Partner,SMB,52,256.54,0.0,13340.08,7877.19
SO-101197,2025-08-15,South,Direct,Mid-Market,27,776.64,0.25,15726.96,13205.74
SO-101292,2025-08-15,Northeast,Partner,Mid-Market,16,637.16,0.05,9684.83,6872.31
SO-101468,2025-08-15,Northeast,Direct,SMB,17,263.71,0.0,4483.07,2737.44
SO-101640,2025-08-15,West,Marketplace,Mid-Market,18,822.44,0.05,14063.72,10625.87
SO-101943,2025-08-15,Northeast,Direct,Mid-Market,6,501.71,0.15,2558.72,1708.16
SO-102008,2025-08-15,Midwest,Direct,SMB,22,60.88,0.0,1339.36,851.56
SO-102207,2025-08-15,Northeast,Direct,SMB,47,115.98,0.05,5178.51,3590.81
SO-102232,2025-08-15,South,Marketplace,Enterprise,5,2318.1,0.0,11590.5,7267.44
SO-100759,2025-08-16,Midwest,Partner,Mid-Market,15,903.1,0.0,13546.5,7910.86
SO-100916,2025-08-16,South,Partner,SMB,34,198.7,0.0,6755.8,4836.02
SO-101075,2025-08-16,Northeast,Direct,SMB,54,197.38,0.0,10658.52,6804.33
SO-101106,2025-08-16,West,Direct,Mid-Market,10,886.45,0.05,8421.27,5688.21
SO-101599,2025-08-16,Northeast,Direct,Enterprise,11,2151.04,0.0,23661.44,16787.33
SO-102315,2025-08-16,Northeast,Marketplace,SMB,14,273.43,0.1,3445.22,2543.66
SO-102328,2025-08-16,South,Marketplace,SMB,38,66.43,0.05,2398.12,1669.91
SO-100010,2025-08-17,Midwest,Partner,Mid-Market,14,878.84,0.0,12303.76,8734.57
SO-100085,2025-08-17,West,Partner,Mid-Market,11,854.67,0.15,7991.16,5205.61
SO-100110,2025-08-17,Northeast,Marketplace,Enterprise,3,1608.63,0.05,4584.6,3207.28
SO-100211,2025-08-17,South,Partner,Enterprise,11,1558.14,0.05,16282.56,12159.0
SO-100408,2025-08-17,Midwest,Direct,SMB,29,206.83,0.1,5398.26,3476.88
SO-100415,2025-08-17,South,Direct,Mid-Market,18,581.27,0.15,8893.43,6898.26
SO-100833,2025-08-17,Midwest,Partner,SMB,18,92.41,0.0,1663.38,1145.51
SO-101076,2025-08-17,Midwest,Direct,Mid-Market,25,881.66,0.0,22041.5,15035.94
SO-101612,2025-08-17,Midwest,Direct,SMB,13,127.65,0.0,1659.45,915.96
SO-101670,2025-08-17,Northeast,Direct,Mid-Market,11,942.61,0.1,9331.84,6457.98
SO-101908,2025-08-17,West,Marketplace,SMB,60,139.64,0.0,8378.4,4765.45
SO-102307,2025-08-17,South,Partner,Mid-Market,10,879.67,0.15,7477.19,5443.7
SO-100012,2025-08-18,West,Direct,Mid-Market,10,876.53,0.1,7888.77,6108.34
SO-100087,2025-08-18,West,Marketplace,Mid-Market,5,460.99,0.0,2304.95,1648.55
SO-100325,2025-08-18,West,Direct,SMB,11,127.74,0.0,1405.14,859.53
SO-101149,2025-08-18,South,Direct,SMB,2,53.88,0.1,96.98,71.14
SO-101153,2025-08-18,West,Partner,Mid-Market,2,675.44,0.0,1350.88,933.23
SO-101167,2025-08-18,South,Marketplace,Mid-Market,10,935.83,0.0,9358.3,5888.95
SO-101587,2025-08-18,West,Direct,SMB,38,92.48,0.0,3514.24,2257.16
SO-101876,2025-08-18,West,Direct,Enterprise,8,2322.82,0.0,18582.56,12494.79
SO-101983,2025-08-18,West,Partner,Mid-Market,4,563.82,0.0,2255.28,1546.56
SO-100534,2025-08-19,West,Marketplace,Enterprise,2,1333.4,0.0,2666.8,1782.63
SO-100815,2025-08-19,Northeast,Marketplace,Enterprise,7,1479.11,0.0,10353.77,7082.77
SO-101431,2025-08-19,Northeast,Direct,Mid-Market,23,657.16,0.05,14358.95,10520.41
SO-101773,2025-08-19,South,Direct,SMB,25,65.86,0.1,1481.85,1140.89
SO-102269,2025-08-19,West,Partner,SMB,12,143.32,0.05,1633.85,1042.31
SO-100036,2025-08-20,South,Partner,SMB,49,272.97,0.0,13375.53,8096.93
SO-100219,2025-08-20,Northeast,Partner,SMB,51,237.47,0.0,12110.97,7237.32
SO-100948,2025-08-20,Midwest,Partner,Enterprise,1,1168.08,0.1,1051.27,784.27
SO-101413,2025-08-20,Northeast,Direct,Mid-Market,14,562.77,0.0,7878.78,5635.2
SO-101519,2025-08-20,West,Partner,SMB,35,109.18,0.1,3439.17,2495.77
SO-101711,2025-08-20,West,Direct,SMB,2,194.26,0.05,369.09,214.22
SO-102366,2025-08-20,West,Partner,Enterprise,9,1550.94,0.25,10468.85,8478.23
SO-100364,2025-08-21,West,Direct,Mid-Market,14,678.3,0.0,9496.2,5495.61
SO-100377,2025-08-21,West,Partner,SMB,24,178.45,0.15,3640.38,2451.55
SO-100501,2025-08-21,Midwest,Marketplace,SMB,22,72.21,0.0,1588.62,1083.71
SO-100729,2025-08-21,Northeast,Direct,SMB,56,91.53,0.0,5125.68,3371.84
SO-101065,2025-08-21,South,Direct,SMB,19,247.88,0.05,4474.23,3022.37
SO-101096,2025-08-21,West,Partner,SMB,3,121.04,0.05,344.96,225.11
SO-101258,2025-08-21,South,Marketplace,SMB,26,160.14,0.0,4163.64,2347.52
SO-101282,2025-08-21,Midwest,Direct,Enterprise,11,2149.52,0.0,23644.72,13288.52
SO-101405,2025-08-21,West,Marketplace,SMB,30,157.57,0.25,3545.32,3292.71
SO-101616,2025-08-21,Northeast,Partner,Enterprise,12,1533.63,0.05,17483.38,12417.73
SO-101796,2025-08-21,West,Direct,SMB,60,83.84,0.05,4778.88,3257.86
SO-102270,2025-08-21,South,Partner,SMB,45,259.12,0.05,11077.38,7616.88
SO-102347,2025-08-21,West,Partner,Enterprise,7,1048.76,0.0,7341.32,5127.94
SO-100009,2025-08-22,West,Partner,Enterprise,2,2505.96,0.0,5011.92,3322.43
SO-100129,2025-08-22,West,Direct,SMB,41,243.41,0.05,9480.82,6011.8
SO-100136,2025-08-22,Northeast,Direct,Enterprise,9,2539.36,0.0,22854.24,14869.45
SO-100666,2025-08-22,Midwest,Marketplace,SMB,37,243.38,0.15,7654.3,6017.52
SO-101313,2025-08-22,Northeast,Direct,Mid-Market,14,348.3,0.1,4388.58,3493.4
SO-101326,2025-08-22,Northeast,Marketplace,SMB,54,189.85,0.05,9739.3,5818.28
SO-101703,2025-08-22,West,Direct,Mid-Market,8,764.18,0.0,6113.44,4001.58
SO-102176,2025-08-22,Northeast,Direct,Mid-Market,5,417.85,0.0,2089.25,1465.47
SO-102289,2025-08-22,South,Direct,SMB,8,229.89,0.0,1839.12,1169.76
SO-100088,2025-08-23,West,Partner,Enterprise,1,902.32,0.0,902.32,583.62
SO-100131,2025-08-23,Midwest,Direct,SMB,52,165.67,0.0,8614.84,4926.29
SO-100343,2025-08-23,Northeast,Marketplace,Mid-Market,20,758.94,0.1,13660.92,10694.57
SO-100461,2025-08-23,Northeast,Direct,Enterprise,9,1263.22,0.0,11368.98,7885.2
SO-100470,2025-08-23,West,Direct,Enterprise,6,1720.2,0.0,10321.2,7319.95
SO-100518,2025-08-23,West,Marketplace,Mid-Market,24,729.54,0.0,17508.96,10907.0
SO-100721,2025-08-23,South,Direct,Enterprise,6,2285.62,0.0,13713.72,8420.63
SO-100928,2025-08-23,West,Direct,Enterprise,6,1021.56,0.05,5822.89,3734.16
SO-100929,2025-08-23,West,Partner,Mid-Market,9,930.97,0.15,7121.92,5366.82
SO-100965,2025-08-23,Midwest,Partner,SMB,54,254.09,0.15,11662.73,7831.48
SO-101116,2025-08-23,Northeast,Direct,SMB,34,47.16,0.0,1603.44,998.75
SO-101511,2025-08-23,South,Direct,Mid-Market,7,557.48,0.25,2926.77,2415.78
SO-102214,2025-08-23,Northeast,Direct,SMB,23,278.2,0.0,6398.6,4294.48
SO-102317,2025-08-23,Northeast,Partner,SMB,34,82.82,0.1,2534.29,1887.14
SO-100543,2025-08-24,West,Direct,SMB,32,68.9,0.0,2204.8,1392.37
SO-100877,2025-08-24,Midwest,Partner,SMB,4,153.28,0.0,613.12,412.74
SO-101557,2025-08-24,South,Marketplace,SMB,11,219.06,0.0,2409.66,1707.69
SO-101961,2025-08-24,West,Marketplace,SMB,36,110.81,0.05,3789.7,2607.34
SO-102192,2025-08-24,South,Marketplace,SMB,42,121.58,0.1,4595.72,3675.19
SO-100416,2025-08-25,South,Direct,SMB,45,259.09,0.0,11659.05,7351.18
SO-101306,2025-08-25,West,Marketplace,SMB,35,154.29,0.0,5400.15,3749.97
SO-101602,2025-08-25,Midwest,Direct,Enterprise,2,1600.49,0.25,2400.74,1896.41
SO-101660,2025-08-25,South,Partner,SMB,3,186.63,0.05,531.9,352.43
SO-101877,2025-08-25,West,Marketplace,Enterprise,5,1680.06,0.0,8400.3,5254.95
SO-102009,2025-08-25,South,Partner,Mid-Market,3,550.8,0.05,1569.78,1032.68
SO-102278,2025-08-25,West,Marketplace,Enterprise,10,1834.21,0.0,18342.1,10179.19
SO-102376,2025-08-25,West,Partner,SMB,10,160.32,0.05,1523.04,1125.59
SO-100028,2025-08-26,West,Marketplace,Mid-Market,4,776.62,0.0,3106.48,1775.65
SO-100171,2025-08-26,Northeast,Partner,Mid-Market,26,482.04,0.0,12533.04,7604.91
SO-100309,2025-08-26,West,Direct,SMB,57,205.3,0.15,9946.78,8299.67
SO-100992,2025-08-26,South,Direct,Enterprise,7,1332.45,0.0,9327.15,6365.99
SO-101042,2025-08-26,West,Partner,Mid-Market,15,525.9,0.1,7099.65,5483.3
SO-101062,2025-08-26,West,Direct,Mid-Market,24,606.9,0.0,14565.6,9203.58
SO-101265,2025-08-26,West,Partner,Mid-Market,6,800.55,0.15,4082.8,3198.44
